,MiscTechWorkedWith,.NET,.NET Core,React Native,Ansible,Pandas,Node.js,Unity 3D,TensorFlow,Torch/PyTorch,Teraform,Unreal Engine,Hadoop,Flutter,Cordova,Xamarin,Keras,Chef,Apache Spark,Puppet
25466,.NET;Node.js,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25467,.NET;.NET Core,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25468,Flutter,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25469,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25470,TensorFlow,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
25471,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25472,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25473,.NET;.NET Core,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25474,Unity 3D,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
25475,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25476,Node.js,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25477,Hadoop;Keras;Pandas;TensorFlow;Torch/PyTorch,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0
25478,.NET,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25479,Node.js;Pandas,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25480,Pandas;Unity 3D,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
25481,.NET;.NET Core;Node.js,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25482,.NET;Node.js,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25483,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25484,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25485,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25486,.NET;.NET Core;Node.js,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25487,.NET;.NET Core;Node.js;React Native;Unity 3D,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
25488,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25489,.NET;Node.js,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25490,.NET;.NET Core;Unity 3D,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
25491,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25492,Ansible,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25493,Node.js,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25494,.NET;.NET Core;Flutter;Keras;Node.js;Pandas;TensorFlow,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0
25495,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25496,Node.js,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25497,Ansible;Chef;Flutter;Keras;Node.js;Pandas;Puppet;React Native;TensorFlow;Teraform,0,0,1,1,1,1,0,1,0,1,0,0,1,0,0,1,1,0,1
25498,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25499,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25500,Keras;Pandas;TensorFlow,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
25501,Node.js;Unity 3D,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
25502,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25503,.NET Core,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25504,Pandas,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25505,.NET;.NET Core;Ansible;Apache Spark;Chef;Cordova;Flutter;Hadoop;Keras;Node.js;Pandas;Puppet;React Native;TensorFlow;Unity 3D,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1
25506,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25507,TensorFlow,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
25508,.NET;Node.js,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25509,Node.js,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25510,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25511,Ansible;Chef;Teraform,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
25512,.NET;.NET Core;Node.js;React Native;Unity 3D;Unreal Engine;Xamarin,1,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
25513,.NET,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25514,.NET;Node.js,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25515,.NET,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25516,Hadoop;Node.js;React Native,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
25517,.NET;.NET Core;Ansible,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25518,React Native;Unity 3D;Unreal Engine,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
25519,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25520,.NET Core;Ansible;Apache Spark;Node.js;Teraform,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
25521,Unity 3D,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
25522,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25523,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25524,.NET Core;Node.js,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25525,.NET Core;Flutter;Node.js,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
25526,Flutter;Node.js,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
25527,.NET;.NET Core,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25528,.NET,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25529,Node.js,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25530,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25531,Node.js;Teraform,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
25532,.NET,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25533,TensorFlow,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
25534,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25535,Node.js;TensorFlow,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
25536,Cordova;Node.js;React Native,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
25537,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25538,.NET;Chef;Cordova;Node.js,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
25539,Unity 3D,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
25540,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25541,Keras;TensorFlow,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
25542,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25543,Keras;TensorFlow;Teraform,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
25544,.NET;.NET Core;Node.js,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25545,Apache Spark;Node.js;TensorFlow,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
25546,Node.js,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25547,.NET,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25548,Node.js,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25549,.NET;.NET Core,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25550,.NET;.NET Core,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25551,Keras;Pandas;TensorFlow,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
25552,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25553,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25554,Node.js,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25555,Ansible,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25556,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25557,Node.js,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25558,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25559,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25560,.NET;.NET Core;Hadoop,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
25561,.NET;.NET Core,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25562,.NET;.NET Core,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25563,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25564,Node.js;Pandas;TensorFlow;Torch/PyTorch,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
25565,Flutter;Node.js,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
25566,Unity 3D,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
25567,Keras;Pandas;TensorFlow;Torch/PyTorch,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0
25568,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25569,.NET;.NET Core,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25570,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25571,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25572,Teraform,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
25573,Node.js,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25574,.NET,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25575,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25576,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25577,Node.js,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25578,Pandas;Unity 3D;Unreal Engine,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
25579,.NET,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25580,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25581,Node.js,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25582,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25583,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25584,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25585,Keras;Pandas;TensorFlow;Torch/PyTorch,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0
25586,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25587,Ansible;Node.js,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25588,Node.js,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25589,Keras;Pandas;TensorFlow,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
25590,Pandas;TensorFlow;Torch/PyTorch,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
25591,.NET Core;Node.js,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25592,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25593,Node.js;TensorFlow,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
25594,Node.js,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25595,Ansible;Flutter;Node.js;Pandas;Unreal Engine,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0
25596,Node.js,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25597,.NET;.NET Core;Chef;Node.js;React Native,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
25598,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25599,Apache Spark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25600,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25601,.NET;Node.js,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25602,Node.js,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25603,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25604,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25605,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25606,Unity 3D,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
25607,.NET,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25608,.NET;Node.js,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25609,React Native,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25610,Apache Spark;Hadoop;Puppet,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
25611,Keras;Pandas;TensorFlow;Torch/PyTorch,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0
25612,React Native,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25613,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25614,Node.js,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25615,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25616,Pandas,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25617,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25618,Teraform,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
25619,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25620,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25621,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25622,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25623,.NET;.NET Core;Node.js,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25624,Ansible;Node.js,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25625,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25626,Apache Spark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25627,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25628,Node.js,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25629,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25630,Ansible;Apache Spark;Chef;TensorFlow;Teraform,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0
25631,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25632,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25633,Cordova;Node.js,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
25634,Node.js;Pandas;React Native,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25635,Keras;Pandas;TensorFlow,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
25636,Node.js,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25637,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25638,Cordova,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
25639,Node.js,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25640,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25641,Unity 3D,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
25642,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25643,.NET;.NET Core,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25644,.NET;.NET Core,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25645,.NET Core,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25646,.NET;.NET Core;Node.js;Xamarin,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
25647,Cordova;Node.js;Unity 3D,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
25648,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25649,.NET;Node.js,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25650,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25651,Node.js;Pandas;Teraform,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
25652,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25653,.NET,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25654,.NET;.NET Core;Node.js;React Native,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25655,Node.js;Unity 3D,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
25656,.NET,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25657,.NET,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25658,.NET Core;Node.js,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25659,Keras;Node.js;Pandas;TensorFlow;Unity 3D,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
25660,Flutter;Node.js;TensorFlow;Torch/PyTorch,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0
25661,.NET,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25662,Node.js,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25663,Node.js;Unity 3D,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
25664,.NET;Unity 3D,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
25665,.NET;.NET Core;Pandas;TensorFlow;Torch/PyTorch;Xamarin,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0
25666,.NET;.NET Core,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25667,Node.js,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25668,.NET;Node.js,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25669,.NET;.NET Core;Node.js,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25670,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25671,.NET;.NET Core;Node.js,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25672,.NET;.NET Core,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25673,Keras;Torch/PyTorch,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
25674,.NET,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25675,Pandas;Puppet,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25676,.NET;.NET Core,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25677,.NET,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25678,.NET;.NET Core;Ansible;Node.js,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25679,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25680,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25681,Node.js,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25682,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25683,Node.js,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25684,Pandas;Unity 3D,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
25685,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25686,.NET;.NET Core;Node.js,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25687,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25688,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25689,.NET,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25690,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25691,React Native;Unreal Engine,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
25692,.NET,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25693,Flutter;Node.js;React Native,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
25694,Pandas;TensorFlow;Torch/PyTorch,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
25695,.NET Core;Apache Spark;Cordova;Hadoop;Node.js;React Native;TensorFlow,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
25696,Node.js,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25697,Cordova;Node.js,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
25698,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25699,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25700,.NET Core;Node.js;React Native,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25701,.NET;Node.js,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25702,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25703,.NET;.NET Core;Unity 3D;Xamarin,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
25704,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25705,Keras;TensorFlow,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
25706,.NET;.NET Core;Pandas;Torch/PyTorch,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
25707,Node.js,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25708,Node.js;Pandas,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25709,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25710,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25711,Node.js,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25712,.NET;.NET Core;Node.js,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25713,Node.js,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25714,.NET;.NET Core,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25715,.NET;.NET Core;Node.js,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25716,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25717,.NET Core;Xamarin,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
25718,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25719,Apache Spark;Chef;Node.js;Teraform,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0
25720,.NET;Node.js,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25721,.NET Core;Node.js;Xamarin,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
25722,.NET;.NET Core;Node.js,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25723,Hadoop,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
25724,Node.js;React Native,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25725,Pandas,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25726,Pandas,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25727,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25728,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25729,.NET;.NET Core;Node.js,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25730,.NET;.NET Core;Ansible;Node.js;React Native,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25731,.NET;.NET Core;TensorFlow;Unity 3D;Unreal Engine,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
25732,Node.js,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25733,Cordova;Node.js,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
25734,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25735,.NET;.NET Core;Node.js,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25736,Apache Spark;Hadoop;Keras;Pandas;TensorFlow,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0
25737,.NET Core;Keras;Pandas;TensorFlow;Torch/PyTorch;Xamarin,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0
25738,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25739,.NET,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25740,Node.js,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25741,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25742,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25743,.NET;Pandas;Xamarin,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
